date,exdate,cp_flag,strike_price,best_bid,best_offer,exercise_style
20201201,20201218,P,2810000,1.0,1.1,E
20201201,20201218,P,2815000,1.0,1.15,E
20201201,20201218,P,2820000,1.05,1.15,E
20201201,20201218,P,2825000,1.05,1.2,E
20201201,20201218,P,2830000,1.05,1.2,E
20201201,20201218,P,2835000,1.05,1.2,E
20201201,20201218,P,2840000,1.1,1.2,E
20201201,20201218,P,2845000,1.1,1.25,E
20201201,20201218,P,2850000,1.1,1.25,E
20201201,20201218,P,2855000,1.15,1.25,E
20201201,20201218,P,2860000,1.15,1.3,E
20201201,20201218,P,2865000,1.15,1.3,E
20201201,20201218,P,2870000,1.2,1.3,E
20201201,20201218,P,2875000,1.2,1.35,E
20201201,20201218,P,2880000,1.2,1.35,E
20201201,20201218,P,2885000,1.25,1.4,E
20201201,20201218,P,2890000,1.25,1.4,E
20201201,20201218,P,2895000,1.3,1.4,E
20201201,20201218,P,2900000,1.3,1.45,E
20201201,20201218,P,2905000,1.3,1.45,E
20201201,20201218,P,2910000,1.35,1.5,E
20201201,20201218,P,2915000,1.35,1.5,E
20201201,20201218,P,2920000,1.4,1.5,E
20201201,20201218,P,2925000,1.4,1.55,E
20201201,20201218,P,2930000,1.4,1.55,E
20201201,20201218,P,2935000,1.45,1.6,E
20201201,20201218,P,2940000,1.45,1.6,E
20201201,20201218,P,2945000,1.5,1.6,E
20201201,20201218,P,2950000,1.5,1.65,E
20201201,20201218,P,2955000,1.55,1.65,E
20201201,20201218,P,2960000,1.55,1.7,E
20201201,20201218,P,2965000,1.6,1.75,E
20201201,20201218,P,2970000,1.6,1.75,E
20201201,20201218,P,2975000,1.65,1.8,E
20201201,20201218,P,2980000,1.65,1.8,E
20201201,20201218,P,2985000,1.7,1.85,E
20201201,20201218,P,2990000,1.7,1.85,E
20201201,20201218,P,2995000,1.75,1.9,E
20201201,20201218,P,3000000,1.75,1.9,E
20201201,20201218,P,3005000,1.8,1.95,E
20201201,20201218,P,3010000,1.85,1.95,E
20201201,20201218,P,3015000,1.85,2.0,E
20201201,20201218,P,3020000,1.9,2.05,E
20201201,20201218,P,3025000,1.9,2.05,E
20201201,20201218,P,3030000,1.95,2.1,E
20201201,20201218,P,3035000,2.0,2.1,E
20201201,20201218,P,3040000,2.0,2.15,E
20201201,20201218,P,3045000,2.05,2.2,E
20201201,20201218,P,3050000,2.1,2.25,E
20201201,20201218,P,3055000,2.1,2.25,E
20201201,20201218,P,3060000,2.15,2.3,E
20201201,20201218,P,3065000,2.2,2.35,E
20201201,20201218,P,3070000,2.2,2.35,E
20201201,20201218,P,3075000,2.25,2.4,E
20201201,20201218,P,3080000,2.3,2.45,E
20201201,20201218,P,3085000,2.35,2.5,E
20201201,20201218,P,3090000,2.4,2.55,E
20201201,20201218,P,3095000,2.4,2.55,E
20201201,20201218,P,3100000,2.45,2.6,E
20201201,20201218,P,3105000,2.5,2.65,E
20201201,20201218,P,3110000,2.55,2.7,E
20201201,20201218,P,3115000,2.6,2.75,E
20201201,20201218,P,3120000,2.65,2.8,E
20201201,20201218,P,3125000,2.7,2.8,E
20201201,20201218,P,3130000,2.75,2.85,E
20201201,20201218,P,3135000,2.8,2.9,E
20201201,20201218,P,3140000,2.85,2.95,E
20201201,20201218,P,3145000,2.9,3.0,E
20201201,20201218,P,3150000,2.95,3.1,E
20201201,20201218,P,3155000,3.0,3.2,E
20201201,20201218,P,3160000,3.0,3.2,E
20201201,20201218,P,3165000,3.1,3.3,E
20201201,20201218,P,3170000,3.1,3.3,E
20201201,20201218,P,3175000,3.2,3.4,E
20201201,20201218,P,3180000,3.3,3.5,E
20201201,20201218,P,3185000,3.3,3.5,E
20201201,20201218,P,3190000,3.4,3.6,E
20201201,20201218,P,3195000,3.4,3.7,E
20201201,20201218,P,3200000,3.5,3.7,E
20201201,20201218,P,3205000,3.6,3.8,E
20201201,20201218,P,3210000,3.7,3.9,E
20201201,20201218,P,3215000,3.7,3.9,E
20201201,20201218,P,3220000,3.8,4.0,E
20201201,20201218,P,3225000,3.9,4.1,E
20201201,20201218,P,3230000,4.0,4.2,E
20201201,20201218,P,3235000,4.1,4.3,E
20201201,20201218,P,3240000,4.1,4.4,E
20201201,20201218,P,3245000,4.2,4.5,E
20201201,20201218,P,3250000,4.3,4.5,E
20201201,20201218,P,3255000,4.4,4.6,E
20201201,20201218,P,3260000,4.5,4.7,E
20201201,20201218,P,3265000,4.6,4.9,E
20201201,20201218,P,3270000,4.7,5.0,E
20201201,20201218,P,3275000,4.8,5.1,E
20201201,20201218,P,3280000,5.0,5.2,E
20201201,20201218,P,3285000,5.1,5.3,E
20201201,20201218,P,3290000,5.2,5.4,E
20201201,20201218,P,3295000,5.3,5.6,E
20201201,20201218,P,3300000,5.5,5.7,E
20201201,20201218,P,3305000,5.6,5.8,E
20201201,20201218,P,3310000,5.7,6.0,E
20201201,20201218,P,3315000,5.9,6.1,E
20201201,20201218,P,3320000,6.0,6.3,E
20201201,20201218,P,3325000,6.2,6.4,E
20201201,20201218,P,3330000,6.3,6.6,E
20201201,20201218,P,3335000,6.5,6.8,E
20201201,20201218,P,3340000,6.7,6.9,E
20201201,20201218,P,3345000,6.9,7.1,E
20201201,20201218,P,3350000,7.0,7.3,E
20201201,20201218,P,3355000,7.2,7.5,E
20201201,20201218,P,3360000,7.4,7.7,E
20201201,20201218,P,3365000,7.6,7.9,E
20201201,20201218,P,3370000,7.9,8.1,E
20201201,20201218,P,3375000,8.1,8.4,E
20201201,20201218,P,3380000,8.3,8.6,E
20201201,20201218,P,3385000,8.6,8.8,E
20201201,20201218,P,3390000,8.8,9.1,E
20201201,20201218,P,3395000,9.1,9.3,E
20201201,20201218,P,3400000,9.3,9.6,E
20201201,20201218,P,3405000,9.6,9.9,E
20201201,20201218,P,3410000,9.9,10.2,E
20201201,20201218,P,3415000,10.2,10.5,E
20201201,20201218,P,3420000,10.5,10.8,E
20201201,20201218,P,3425000,10.8,11.1,E
20201201,20201218,P,3430000,11.2,11.5,E
20201201,20201218,P,3435000,11.5,11.8,E
20201201,20201218,P,3440000,11.9,12.2,E
20201201,20201218,P,3445000,12.2,12.5,E
20201201,20201218,P,3450000,12.6,12.9,E
20201201,20201218,P,3455000,13.0,13.3,E
20201201,20201218,P,3460000,13.4,13.7,E
20201201,20201218,P,3465000,13.8,14.2,E
20201201,20201218,P,3470000,14.3,14.6,E
20201201,20201218,P,3475000,14.7,15.1,E
20201201,20201218,P,3480000,15.2,15.6,E
20201201,20201218,P,3485000,15.7,16.1,E
20201201,20201218,P,3490000,16.2,16.6,E
20201201,20201218,P,3495000,16.7,17.1,E
20201201,20201218,P,3500000,17.3,17.7,E
20201201,20201218,P,3505000,17.9,18.3,E
20201201,20201218,P,3510000,18.5,18.9,E
20201201,20201218,P,3515000,19.1,19.5,E
20201201,20201218,P,3520000,19.8,20.1,E
20201201,20201218,P,3525000,20.4,20.8,E
20201201,20201218,P,3530000,21.1,21.5,E
20201201,20201218,P,3535000,21.8,22.2,E
20201201,20201218,P,3540000,22.6,23.0,E
20201201,20201218,P,3545000,23.4,23.8,E
20201201,20201218,P,3550000,24.2,24.6,E
20201201,20201218,P,3555000,25.0,25.5,E
20201201,20201218,P,3560000,25.9,26.4,E
20201201,20201218,P,3565000,26.9,27.3,E
20201201,20201218,P,3570000,27.8,28.3,E
20201201,20201218,P,3575000,28.8,29.3,E
20201201,20201218,P,3580000,29.9,30.3,E
20201201,20201218,P,3585000,31.0,31.4,E
20201201,20201218,P,3590000,32.1,32.6,E
20201201,20201218,P,3595000,33.3,33.8,E
20201201,20201218,P,3600000,34.6,35.0,E
20201201,20201218,P,3605000,35.9,36.4,E
20201201,20201218,P,3610000,37.2,37.7,E
20201201,20201218,P,3615000,38.6,39.2,E
20201201,20201218,P,3620000,40.1,40.7,E
20201201,20201218,P,3625000,41.7,42.2,E
20201201,20201218,P,3630000,43.3,43.8,E
20201201,20201218,P,3635000,45.0,45.5,E
20201201,20201218,P,3640000,46.7,47.3,E
20201201,20201218,P,3645000,48.5,49.2,E
20201201,20201218,P,3650000,50.5,51.1,E
20201201,20201218,P,3655000,52.5,53.1,E
20201201,20201218,P,3660000,54.5,55.2,E
20201201,20201218,P,3665000,56.7,57.3,E
20201201,20201218,P,3670000,59.0,59.6,E
20201201,20201218,P,3675000,61.3,62.0,E
20201201,20201218,P,3680000,63.7,64.4,E
20201201,20201218,P,3685000,66.2,67.0,E
20201201,20201218,P,3690000,68.8,69.6,E
20201201,20201218,P,3695000,71.4,72.3,E
20201201,20201218,P,3700000,74.2,75.1,E
20201201,20201218,P,3705000,77.0,78.0,E
20201201,20201218,P,3710000,80.1,81.0,E
20201201,20201218,P,3715000,83.2,84.1,E
20201201,20201218,P,3720000,86.2,87.3,E
20201201,20201218,P,3725000,89.5,90.5,E
20201201,20201218,P,3730000,92.8,93.9,E
20201201,20201218,P,3735000,96.2,97.3,E
20201201,20201218,P,3740000,99.7,100.8,E
20201201,20201218,P,3745000,103.3,104.4,E
20201201,20201218,P,3750000,105.7,111.2,E
20201201,20201218,P,3755000,107.2,115.1,E
20201201,20201218,P,3760000,112.2,119.1,E
20201201,20201218,P,3765000,115.9,123.1,E
20201201,20201218,P,3770000,119.7,127.2,E
20201201,20201218,P,3775000,123.7,131.3,E
20201201,20201218,P,3780000,127.6,135.5,E
20201201,20201218,P,3785000,133.1,138.3,E
20201201,20201218,P,3790000,132.9,142.5,E
20201201,20201218,P,3795000,137.1,146.8,E
20201201,20201218,P,3800000,145.8,151.0,E
20201201,20201218,P,3805000,147.6,155.5,E
20201201,20201218,P,3810000,152.0,160.0,E
20201201,20201218,P,3815000,156.5,164.5,E
20201201,20201218,P,3820000,161.0,169.0,E
20201201,20201218,P,3825000,165.5,173.4,E
20201201,20201218,P,3830000,170.1,178.1,E
20201201,20201218,P,3835000,174.7,182.7,E
20201201,20201218,P,3840000,179.4,187.4,E
20201201,20201218,P,3845000,183.6,192.1,E
20201201,20201218,P,3850000,188.3,196.7,E
20201201,20201218,P,3855000,193.0,201.8,E
20201201,20201218,P,3860000,197.7,206.2,E
20201201,20201218,P,3865000,202.5,211.3,E
20201201,20201218,P,3870000,207.7,216.1,E
20201201,20201218,P,3875000,212.5,220.7,E
20201201,20201218,P,3880000,217.3,225.7,E
20201201,20201218,P,3885000,222.2,230.2,E
20201201,20201218,P,3890000,227.0,235.4,E
20201201,20201218,P,3895000,231.9,239.9,E
20201201,20201218,P,3900000,236.8,244.8,E
20201201,20201218,P,3905000,241.6,250.0,E
20201201,20201218,P,3910000,246.5,254.9,E
20201201,20201218,P,3920000,256.3,264.7,E
20201201,20201218,P,3925000,263.5,269.4,E
20201201,20201218,P,3930000,266.1,274.5,E
20201201,20201218,P,3940000,276.0,284.0,E
20201201,20201218,P,3950000,285.9,293.9,E
20201201,20201218,P,3960000,295.7,303.8,E
20201201,20201218,P,3970000,305.6,313.7,E
20201201,20201218,P,3975000,310.5,318.7,E
20201201,20201218,P,3980000,315.5,323.6,E
20201201,20201218,P,3990000,325.4,333.5,E
20201201,20201218,P,4000000,335.3,343.5,E
20201201,20201218,P,4025000,360.3,368.4,E
20201201,20201218,P,4050000,385.1,393.3,E
20201201,20201218,P,4075000,410.1,418.1,E
20201201,20201218,P,4100000,435.0,443.1,E
20201201,20201218,P,4125000,460.0,468.1,E
20201201,20201218,P,4150000,484.9,493.0,E
20201201,20201218,P,4175000,509.9,518.0,E
20201201,20201218,P,4200000,534.9,543.0,E
20201201,20201218,P,4300000,634.9,642.9,E
20201201,20201218,P,4400000,734.8,742.9,E
20201201,20201218,P,4500000,834.8,842.9,E
20201201,20201218,P,4600000,934.8,942.8,E
20201201,20201218,P,4700000,1034.1,1042.9,E
20201201,20201218,P,4800000,1132.2,1144.9,E
20201201,20201218,P,4900000,1232.2,1244.8,E
20201201,20201218,P,5000000,1332.2,1344.8,E
20201201,20201218,P,5100000,1428.3,1451.2,E
20201201,20201218,P,5200000,1528.2,1551.1,E
20201201,20201218,P,5300000,1628.2,1651.1,E
20201201,20201218,P,5400000,1728.2,1751.1,E
20201201,20210115,C,100000,3544.8,3567.7,E
20201201,20210115,C,200000,3444.9,3467.8,E
20201201,20210115,C,300000,3345.0,3367.9,E
20201201,20210115,C,400000,3245.0,3267.9,E
20201201,20210115,C,500000,3145.1,3168.0,E
20201201,20210115,C,600000,3045.2,3068.1,E
20201201,20210115,C,700000,2950.3,2965.8,E
20201201,20210115,C,800000,2850.3,2865.9,E
20201201,20210115,C,900000,2750.4,2765.9,E
20201201,20210115,C,1000000,2650.5,2666.0,E
20201201,20210115,C,1100000,2550.6,2566.1,E
20201201,20210115,C,1150000,2500.7,2516.2,E
20201201,20210115,C,1200000,2450.7,2466.2,E
20201201,20210115,C,1225000,2425.8,2441.2,E
20201201,20210115,C,1250000,2400.8,2416.3,E
20201201,20210115,C,1300000,2350.8,2366.3,E
20201201,20210115,C,1325000,2325.9,2341.3,E
20201201,20210115,C,1350000,2300.9,2316.3,E
20201201,20210115,C,1375000,2275.9,2291.4,E
20201201,20210115,C,1400000,2250.9,2266.4,E
20201201,20210115,C,1425000,2226.0,2241.4,E
20201201,20210115,C,1450000,2201.0,2216.4,E
20201201,20210115,C,1475000,2176.0,2191.5,E
20201201,20210115,C,1500000,2151.1,2166.5,E
20201201,20210115,C,1525000,2126.1,2141.5,E
20201201,20210115,C,1550000,2101.1,2116.6,E
20201201,20210115,C,1575000,2076.1,2091.6,E
20201201,20210115,C,1600000,2051.2,2066.6,E
20201201,20210115,C,1625000,2026.2,2041.6,E
20201201,20210115,C,1650000,2001.2,2016.7,E
20201201,20210115,C,1675000,1976.3,1991.7,E
20201201,20210115,C,1700000,1951.3,1966.8,E
20201201,20210115,C,1725000,1926.3,1941.8,E
20201201,20210115,C,1750000,1901.4,1916.8,E
20201201,20210115,C,1775000,1876.4,1891.9,E
20201201,20210115,C,1800000,1851.4,1866.9,E
20201201,20210115,C,1825000,1826.5,1842.0,E
20201201,20210115,C,1850000,1801.5,1817.0,E
20201201,20210115,C,1875000,1776.6,1792.1,E
20201201,20210115,C,1900000,1751.6,1767.1,E
20201201,20210115,C,1925000,1726.7,1742.2,E
20201201,20210115,C,1950000,1701.7,1717.2,E
20201201,20210115,C,1975000,1676.8,1692.3,E
20201201,20210115,C,2000000,1651.8,1667.3,E
20201201,20210115,C,2025000,1626.9,1642.4,E
20201201,20210115,C,2050000,1601.9,1617.4,E
20201201,20210115,C,2075000,1577.0,1592.5,E
20201201,20210115,C,2100000,1552.0,1567.6,E
20201201,20210115,C,2125000,1527.1,1542.6,E
20201201,20210115,C,2150000,1502.2,1517.7,E
20201201,20210115,C,2175000,1477.2,1492.8,E
20201201,20210115,C,2200000,1452.3,1467.8,E
20201201,20210115,C,2225000,1427.4,1442.9,E
20201201,20210115,C,2250000,1402.4,1418.0,E
20201201,20210115,C,2260000,1392.5,1408.0,E
20201201,20210115,C,2270000,1382.5,1398.1,E
20201201,20210115,C,2275000,1377.5,1393.1,E
20201201,20210115,C,2280000,1372.5,1388.1,E
20201201,20210115,C,2290000,1362.6,1378.1,E
20201201,20210115,C,2300000,1352.6,1368.2,E
20201201,20210115,C,2310000,1342.7,1358.2,E
20201201,20210115,C,2320000,1332.7,1348.3,E
20201201,20210115,C,2325000,1327.7,1343.3,E
20201201,20210115,C,2330000,1322.7,1338.3,E
20201201,20210115,C,2340000,1312.8,1328.3,E
20201201,20210115,C,2350000,1302.8,1318.4,E
20201201,20210115,C,2360000,1292.8,1308.4,E
20201201,20210115,C,2370000,1282.9,1298.5,E
20201201,20210115,C,2375000,1277.9,1293.5,E
20201201,20210115,C,2380000,1272.9,1288.5,E
20201201,20210115,C,2390000,1263.0,1278.5,E
20201201,20210115,C,2400000,1253.0,1268.6,E
20201201,20210115,C,2410000,1243.1,1258.6,E
20201201,20210115,C,2420000,1233.1,1248.7,E
20201201,20210115,C,2425000,1228.1,1243.7,E
20201201,20210115,C,2430000,1223.1,1238.7,E
20201201,20210115,C,2440000,1213.2,1228.8,E
20201201,20210115,C,2450000,1203.2,1218.8,E
20201201,20210115,C,2460000,1193.3,1208.9,E
20201201,20210115,C,2470000,1183.3,1198.9,E
20201201,20210115,C,2475000,1178.4,1194.0,E
20201201,20210115,C,2480000,1173.4,1189.0,E
20201201,20210115,C,2490000,1163.5,1179.1,E
20201201,20210115,C,2500000,1153.5,1169.1,E
20201201,20210115,C,2510000,1143.6,1159.2,E
20201201,20210115,C,2520000,1133.6,1149.2,E
20201201,20210115,C,2525000,1128.7,1144.3,E
20201201,20210115,C,2530000,1123.7,1139.3,E
20201201,20210115,C,2540000,1113.7,1129.4,E
20201201,20210115,C,2550000,1103.8,1119.4,E
20201201,20210115,C,2560000,1093.9,1109.5,E
20201201,20210115,C,2570000,1087.2,1099.6,E
20201201,20210115,C,2575000,1082.3,1094.6,E
20201201,20210115,C,2580000,1077.3,1089.6,E
20201201,20210115,C,2590000,1067.4,1079.7,E
20201201,20210115,C,2600000,1057.5,1064.2,E
20201201,20210115,C,2610000,1047.6,1059.9,E
20201201,20210115,C,2620000,1037.7,1049.9,E
20201201,20210115,C,2625000,1032.7,1045.0,E
20201201,20210115,C,2630000,1027.7,1034.5,E
20201201,20210115,C,2640000,1017.8,1030.1,E
20201201,20210115,C,2650000,1007.9,1020.2,E
20201201,20210115,C,2660000,998.0,1010.3,E
20201201,20210115,C,2670000,988.1,996.5,E
20201201,20210115,C,2675000,983.2,991.6,E
20201201,20210115,C,2680000,978.2,986.6,E
20201201,20210115,C,2690000,968.3,976.7,E
20201201,20210115,C,2700000,958.4,966.8,E
20201201,20210115,C,2710000,948.5,956.9,E
20201201,20210115,C,2720000,938.6,947.0,E
20201201,20210115,C,2725000,933.7,942.0,E
20201201,20210115,C,2730000,928.7,937.1,E
20201201,20210115,C,2740000,918.8,927.2,E
20201201,20210115,C,2750000,909.0,917.3,E
20201201,20210115,C,2760000,899.1,907.4,E
20201201,20210115,C,2770000,889.2,897.5,E
20201201,20210115,C,2775000,884.3,892.6,E
20201201,20210115,C,2780000,879.4,887.6,E
20201201,20210115,C,2790000,869.5,877.8,E
20201201,20210115,C,2800000,859.6,867.9,E
20201201,20210115,C,2810000,849.8,858.0,E
20201201,20210115,C,2820000,839.9,848.2,E
20201201,20210115,C,2825000,835.0,843.2,E
20201201,20210115,C,2830000,830.1,838.3,E
20201201,20210115,C,2840000,820.3,828.4,E
20201201,20210115,C,2850000,810.4,818.6,E
20201201,20210115,C,2855000,805.5,811.8,E
20201201,20210115,C,2860000,800.6,806.9,E
20201201,20210115,C,2865000,795.7,803.8,E
20201201,20210115,C,2870000,790.8,798.9,E
20201201,20210115,C,2875000,785.9,794.0,E
20201201,20210115,C,2880000,780.9,789.1,E
20201201,20210115,C,2885000,776.0,782.3,E
20201201,20210115,C,2890000,771.1,779.2,E
20201201,20210115,C,2895000,766.2,774.3,E
20201201,20210115,C,2900000,761.3,769.4,E
20201201,20210115,C,2905000,756.4,764.5,E
20201201,20210115,C,2910000,751.5,759.6,E
20201201,20210115,C,2915000,746.6,754.7,E
20201201,20210115,C,2920000,741.7,747.9,E
20201201,20210115,C,2925000,736.8,744.9,E
20201201,20210115,C,2930000,731.9,738.1,E
20201201,20210115,C,2935000,727.0,733.2,E
20201201,20210115,C,2940000,722.2,728.3,E
20201201,20210115,C,2945000,717.3,723.4,E
20201201,20210115,C,2950000,712.4,720.4,E
20201201,20210115,C,2955000,707.5,713.6,E
20201201,20210115,C,2960000,702.6,710.7,E
20201201,20210115,C,2965000,697.8,703.9,E
20201201,20210115,C,2970000,692.9,699.0,E
20201201,20210115,C,2975000,688.0,696.0,E
20201201,20210115,C,2980000,683.1,689.2,E
20201201,20210115,C,2985000,678.3,684.3,E
20201201,20210115,C,2990000,673.4,679.5,E
20201201,20210115,C,2995000,668.5,674.6,E
20201201,20210115,C,3000000,663.7,671.7,E
20201201,20210115,C,3005000,658.8,664.9,E
20201201,20210115,C,3010000,654.0,660.0,E
20201201,20210115,C,3015000,649.1,655.2,E
20201201,20210115,C,3020000,644.3,650.3,E
20201201,20210115,C,3025000,639.4,647.9,E
20201201,20210115,C,3030000,634.6,640.6,E
20201201,20210115,C,3035000,629.8,635.8,E
20201201,20210115,C,3040000,624.9,630.9,E
20201201,20210115,C,3045000,620.1,626.1,E
20201201,20210115,C,3050000,615.3,623.6,E
20201201,20210115,C,3055000,610.4,616.4,E
20201201,20210115,C,3060000,605.6,611.6,E
20201201,20210115,C,3065000,600.8,606.7,E
20201201,20210115,C,3070000,595.9,601.9,E
20201201,20210115,C,3075000,590.2,596.9,E
20201201,20210115,C,3080000,585.2,592.3,E
20201201,20210115,C,3085000,580.4,587.4,E
20201201,20210115,C,3090000,575.6,582.6,E
20201201,20210115,C,3095000,570.8,577.8,E
20201201,20210115,C,3100000,566.2,572.8,E
20201201,20210115,C,3105000,561.2,568.2,E
20201201,20210115,C,3110000,556.4,563.4,E
20201201,20210115,C,3115000,551.6,558.6,E
20201201,20210115,C,3120000,546.8,553.8,E
20201201,20210115,C,3125000,542.2,548.9,E
20201201,20210115,C,3130000,537.2,544.3,E
20201201,20210115,C,3135000,532.5,539.5,E
20201201,20210115,C,3140000,527.7,534.7,E
20201201,20210115,C,3145000,522.9,530.0,E
20201201,20210115,C,3150000,518.4,525.0,E
20201201,20210115,C,3155000,513.4,520.4,E
20201201,20210115,C,3160000,508.7,515.7,E
20201201,20210115,C,3165000,503.9,510.9,E
20201201,20210115,C,3170000,499.2,506.2,E
20201201,20210115,C,3175000,494.7,501.3,E
20201201,20210115,C,3180000,489.7,496.7,E
20201201,20210115,C,3185000,485.0,492.0,E
20201201,20210115,C,3190000,480.3,487.3,E
20201201,20210115,C,3195000,475.6,482.6,E
20201201,20210115,C,3200000,471.1,477.7,E
20201201,20210115,C,3205000,466.2,473.2,E
20201201,20210115,C,3210000,461.5,468.5,E
20201201,20210115,C,3215000,456.8,463.8,E
20201201,20210115,C,3220000,452.2,459.1,E
20201201,20210115,C,3225000,447.7,454.3,E
20201201,20210115,C,3230000,442.8,449.8,E
20201201,20210115,C,3235000,438.2,445.1,E
20201201,20210115,C,3240000,433.5,440.5,E
20201201,20210115,C,3245000,428.9,435.8,E
20201201,20210115,C,3250000,424.4,431.0,E
20201201,20210115,C,3255000,419.6,426.5,E
20201201,20210115,C,3260000,415.0,421.9,E
20201201,20210115,C,3265000,410.3,417.3,E
20201201,20210115,C,3270000,405.7,412.6,E
20201201,20210115,C,3275000,401.3,407.8,E
20201201,20210115,C,3280000,396.5,403.4,E
20201201,20210115,C,3285000,392.0,398.9,E
20201201,20210115,C,3290000,387.4,394.3,E
20201201,20210115,C,3295000,382.8,389.7,E
20201201,20210115,C,3300000,378.5,385.0,E
20201201,20210115,C,3305000,373.7,380.6,E
20201201,20210115,C,3310000,369.2,376.0,E
20201201,20210115,C,3315000,364.6,371.5,E
20201201,20210115,C,3320000,360.1,367.0,E
20201201,20210115,C,3325000,355.8,362.3,E
20201201,20210115,C,3330000,351.1,357.9,E
20201201,20210115,C,3335000,346.6,353.4,E
20201201,20210115,C,3340000,342.1,348.9,E
20201201,20210115,C,3345000,337.6,344.5,E
20201201,20210115,C,3350000,333.4,339.8,E
20201201,20210115,C,3355000,328.7,335.5,E
20201201,20210115,C,3360000,324.3,331.1,E
20201201,20210115,C,3365000,321.4,327.0,E
20201201,20210115,C,3370000,317.0,322.5,E
20201201,20210115,C,3375000,310.4,318.1,E
20201201,20210115,C,3380000,308.2,313.6,E
20201201,20210115,C,3385000,303.8,309.2,E
20201201,20210115,C,3390000,299.4,304.8,E
20201201,20210115,C,3395000,295.1,300.4,E
20201201,20210115,C,3400000,288.7,296.0,E
20201201,20210115,C,3405000,286.4,291.6,E
20201201,20210115,C,3410000,282.1,287.3,E
20201201,20210115,C,3415000,276.2,282.9,E
20201201,20210115,C,3420000,271.5,278.6,E
20201201,20210115,C,3425000,267.3,274.3,E
20201201,20210115,C,3430000,264.9,270.0,E
20201201,20210115,C,3435000,260.6,265.7,E
20201201,20210115,C,3440000,256.4,261.4,E
20201201,20210115,C,3445000,252.2,257.1,E
20201201,20210115,C,3450000,248.0,252.9,E
20201201,20210115,C,3455000,243.2,248.6,E
20201201,20210115,C,3460000,239.6,244.4,E
20201201,20210115,C,3465000,234.8,240.2,E
20201201,20210115,C,3470000,231.3,236.0,E
20201201,20210115,C,3475000,227.2,231.9,E
20201201,20210115,C,3480000,224.8,226.1,E
20201201,20210115,C,3485000,220.7,222.0,E
20201201,20210115,C,3490000,216.6,217.9,E
20201201,20210115,C,3495000,212.6,213.9,E
20201201,20210115,C,3500000,208.5,209.8,E
20201201,20210115,C,3505000,204.5,205.8,E
20201201,20210115,C,3510000,200.5,201.8,E
20201201,20210115,C,3515000,196.6,197.9,E
20201201,20210115,C,3520000,192.7,193.9,E
20201201,20210115,C,3525000,188.7,190.0,E
20201201,20210115,C,3530000,184.8,186.1,E
20201201,20210115,C,3535000,181.0,182.2,E
20201201,20210115,C,3540000,177.2,178.4,E
20201201,20210115,C,3545000,173.3,174.5,E
20201201,20210115,C,3550000,169.6,170.8,E
20201201,20210115,C,3555000,165.7,166.9,E
20201201,20210115,C,3560000,162.0,163.2,E
20201201,20210115,C,3565000,158.3,159.5,E
20201201,20210115,C,3570000,154.6,155.8,E
20201201,20210115,C,3575000,151.0,152.2,E
20201201,20210115,C,3580000,147.3,148.5,E
20201201,20210115,C,3585000,143.7,144.9,E
20201201,20210115,C,3590000,140.1,141.3,E
20201201,20210115,C,3595000,136.6,137.8,E
20201201,20210115,C,3600000,133.1,134.3,E
20201201,20210115,C,3605000,129.7,130.8,E
20201201,20210115,C,3610000,126.3,127.4,E
20201201,20210115,C,3615000,122.9,123.9,E
20201201,20210115,C,3620000,119.5,120.7,E
20201201,20210115,C,3625000,116.3,117.4,E
20201201,20210115,C,3630000,113.1,114.1,E
20201201,20210115,C,3635000,109.9,110.8,E
20201201,20210115,C,3640000,106.7,107.7,E
20201201,20210115,C,3645000,103.6,104.5,E
20201201,20210115,C,3650000,100.5,101.4,E
20201201,20210115,C,3655000,97.5,98.4,E
20201201,20210115,C,3660000,94.5,95.4,E
20201201,20210115,C,3665000,91.5,92.4,E
20201201,20210115,C,3670000,88.6,89.5,E
20201201,20210115,C,3675000,85.8,86.7,E
20201201,20210115,C,3680000,83.0,83.9,E
20201201,20210115,C,3685000,80.2,81.1,E
20201201,20210115,C,3690000,77.5,78.4,E
20201201,20210115,C,3695000,74.9,75.7,E
20201201,20210115,C,3700000,72.3,73.1,E
20201201,20210115,C,3705000,69.8,70.6,E
20201201,20210115,C,3710000,67.4,68.1,E
20201201,20210115,C,3715000,65.0,65.7,E
20201201,20210115,C,3720000,62.6,63.3,E
20201201,20210115,C,3725000,60.3,61.0,E
20201201,20210115,C,3730000,58.1,58.7,E
20201201,20210115,C,3735000,55.9,56.5,E
20201201,20210115,C,3740000,53.8,54.4,E
20201201,20210115,C,3745000,51.7,52.3,E
20201201,20210115,C,3750000,49.7,50.3,E
20201201,20210115,C,3755000,47.7,48.3,E
20201201,20210115,C,3760000,45.8,46.4,E
20201201,20210115,C,3765000,43.9,44.5,E
20201201,20210115,C,3770000,42.1,42.7,E
20201201,20210115,C,3775000,40.4,40.9,E
20201201,20210115,C,3780000,38.7,39.2,E
20201201,20210115,C,3785000,37.0,37.6,E
20201201,20210115,C,3790000,35.5,36.0,E
20201201,20210115,C,3795000,33.9,34.4,E
20201201,20210115,C,3800000,32.5,32.9,E
20201201,20210115,C,3805000,31.0,31.5,E
20201201,20210115,C,3810000,29.7,30.1,E
20201201,20210115,C,3815000,28.3,28.8,E
20201201,20210115,C,3820000,27.0,27.5,E
20201201,20210115,C,3825000,25.8,26.2,E
